"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/05/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/06/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/07/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/08/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/09/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/10/2024","AQS","060655001","1","0.4","ppm","5","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/11/2024","AQS","060655001","1","0.4","ppm","5","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/12/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/13/2024","AQS","060655001","1","0.4","ppm","5","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/14/2024","AQS","060655001","1","0.4","ppm","5","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/15/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/16/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/17/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/18/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/19/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/20/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/21/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/22/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/23/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/24/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/25/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/26/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/27/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/28/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/29/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/30/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/31/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/01/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/02/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/03/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/04/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/05/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/06/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/07/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","15","63.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/08/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","13","54.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/09/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/10/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/11/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/12/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/13/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/14/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/15/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/16/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/17/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/18/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/19/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/20/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/21/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/22/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/23/2024","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/24/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/25/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/26/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/27/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/28/2024","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/29/2024","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"03/01/2024","AQS","060655001","1","0.1","ppm","1","Palm Springs","2","8.0000","42101","Carbon monoxide","158","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/01/2024","AQS","060658001","1","1","ppm","11","Rubidoux","19","79.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/02/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/03/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/04/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/05/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/06/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/07/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/08/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/09/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/10/2024","AQS","060658001","1","0.8","ppm","9","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/11/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/12/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/13/2024","AQS","060658001","1","0.9","ppm","10","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/14/2024","AQS","060658001","1","1","ppm","11","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/15/2024","AQS","060658001","1","1","ppm","11","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/16/2024","AQS","060658001","1","0.9","ppm","10","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/17/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/18/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/19/2024","AQS","060658001","1","1","ppm","11","Rubidoux","18","75.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/20/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/21/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/22/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/23/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/24/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/25/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","21","88.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/26/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","14","58.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/27/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/28/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/29/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/30/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/31/2024","AQS","060658001","1","0.8","ppm","9","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/01/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/02/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/03/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/04/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/05/2024","AQS","060658001","1","0.2","ppm","2","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/06/2024","AQS","060658001","1","0.2","ppm","2","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/07/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/08/2024","AQS","060658001","1","0.2","ppm","2","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/09/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/10/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/11/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/12/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/13/2024","AQS","060658001","1","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/14/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/15/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/16/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/17/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/18/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/19/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/20/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/21/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/22/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/23/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/24/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/25/2024","AQS","060658001","1","0.8","ppm","9","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/26/2024","AQS","060658001","1","0.5","ppm","6","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/27/2024","AQS","060658001","1","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/28/2024","AQS","060658001","1","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/29/2024","AQS","060658001","1","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/01/2024","AQS","060658001","1","0.2","ppm","2","Rubidoux","2","8.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/02/2024","AQS","060658001","9","0.7","ppm","8","Rubidoux","18","75.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/03/2024","AQS","060658001","9","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/04/2024","AQS","060658001","9","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/05/2024","AQS","060658001","9","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/06/2024","AQS","060658001","9","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/07/2024","AQS","060658001","9","0.4","ppm","5","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/08/2024","AQS","060658001","9","0.3","ppm","3","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/09/2024","AQS","060658001","9","0.6","ppm","7","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/10/2024","AQS","060658001","9","0.9","ppm","10","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/11/2024","AQS","060658001","9","0.5","ppm","6","Rubidoux","17","71.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/12/2024","AQS","060658001","9","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/13/2024","AQS","060658001","9","0.9","ppm","10","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/14/2024","AQS","060658001","9","1","ppm","11","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/15/2024","AQS","060658001","9","1","ppm","11","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/16/2024","AQS","060658001","9","0.9","ppm","10","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/17/2024","AQS","060658001","9","0.7","ppm","8","Rubidoux","24","100.0000","42101","Carbon monoxide","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
